stoxxId,name,owner,totalPatents,technologyName,technologyCode,totalPatentsInTechnology,worldClassPatentsInTechnology,specialisation,environment,environmentWorldClass
D,EconsightEnergyPatent,Dominion Energy Inc,27,Batteries in Mobility,NULL,1,1,0.037,4,3
D,EconsightEnergyPatent,Dominion Energy Inc,27,Batteries in Stationary Applications,NULL,1,NULL,0.037,4,3
D,EconsightEnergyPatent,Dominion Energy Inc,27,Battery Charger For Vehicle,NULL,1,1,0.037,4,3
D,EconsightEnergyPatent,Dominion Energy Inc,27,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,1,1,0.037,4,3
D,EconsightEnergyPatent,Dominion Energy Inc,27,Fuel Cell Manufacturing,NULL,1,1,0.037,4,3
D,EconsightEnergyPatent,Dominion Energy Inc,27,Green-Blue Hydrogen Production,NULL,1,1,0.037,4,3
DCI,EconsightEnergyPatent,Donaldson Co Inc,510,Batteries in Stationary Applications,NULL,2,1,0.0039,7,2
DCI,EconsightEnergyPatent,Donaldson Co Inc,510,Fuel Cell Manufacturing,NULL,2,NULL,0.0039,7,2
DCI,EconsightEnergyPatent,Donaldson Co Inc,510,Fuel Cell Stationary Power Systems,NULL,2,1,0.0039,7,2
DCI,EconsightEnergyPatent,Donaldson Co Inc,510,Fuel Cells in Mobility,NULL,3,1,0.0059,7,2
DOV,EconsightEnergyPatent,Dover Corp,1391,Batteries in Mobility,NULL,10,1,0.0072,13,1
DOV,EconsightEnergyPatent,Dover Corp,1391,Battery Charger For Vehicle,NULL,7,1,0.005,13,1
DOV,EconsightEnergyPatent,Dover Corp,1391,Double Layer Capacitors in Mobility Applications,NULL,1,1,0.0007,13,1
DOV,EconsightEnergyPatent,Dover Corp,1391,Fuel Cells in Mobility,NULL,1,1,0.0007,13,1
DOV,EconsightEnergyPatent,Dover Corp,1391,Hydrogen Generation and Storage,NULL,2,NULL,0.0014,13,1
DOV,EconsightEnergyPatent,Dover Corp,1391,Hydrogen Tank,NULL,3,NULL,0.0022,13,1
DOV,EconsightEnergyPatent,Dover Corp,1391,Hydrogen Fueling Stations,NULL,1,NULL,0.0007,13,1
US9487,EconsightEnergyPatent,Dow Inc,7651,Green-Blue Hydrogen Production,NULL,12,4,0.0016,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Green-Blue Methanol Production,NULL,18,2,0.0024,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,"Porous Carbon Electrode, Anode",NULL,7,3,0.0009,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Batteries in Mobility,NULL,21,2,0.0027,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Batteries in Stationary Applications,NULL,3,3,0.0004,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Double Layer Capacitors in Mobility Applications,NULL,1,1,0.0001,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,5,1,0.0007,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Fuel Cell Manufacturing,NULL,9,NULL,0.0012,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Fuel Cell Stationary Power Systems,NULL,1,1,0.0001,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Fuel Cells in Mobility,NULL,3,1,0.0004,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Green Hydrogen,NULL,1,1,0.0001,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Green-Blue Ammonia Production,NULL,5,1,0.0007,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,"Hydrogen Electrolyzer, Electrolysis, Electrochemical H2 Pump",NULL,1,1,0.0001,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,Hydrogen Generation and Storage,NULL,29,12,0.0038,94,25
US9487,EconsightEnergyPatent,Dow Inc,7651,"Hydrogen Piping, Pipelining, H2 LNG separation",NULL,7,NULL,0.0009,94,25
DUK,EconsightEnergyPatent,Duke Energy Corp,35,Batteries in Mobility,NULL,1,NULL,0.0286,5,2
DUK,EconsightEnergyPatent,Duke Energy Corp,35,Batteries in Stationary Applications,NULL,4,1,0.1143,5,2
DUK,EconsightEnergyPatent,Duke Energy Corp,35,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,3,2,0.0857,5,2
DUK,EconsightEnergyPatent,Duke Energy Corp,35,Fuel Cell Stationary Power Systems,NULL,1,1,0.0286,5,2
DUK,EconsightEnergyPatent,Duke Energy Corp,35,Double Layer Capacitors in Stationary Applications,NULL,1,1,0.0286,5,2
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,"Porous Carbon Electrode, Anode",NULL,1,NULL,0.0003,30,5
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,Batteries in Mobility,NULL,15,1,0.0049,30,5
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,Batteries in Stationary Applications,NULL,3,NULL,0.001,30,5
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,Battery Charger For Vehicle,NULL,2,NULL,0.0007,30,5
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,Double Layer Capacitors in Stationary Applications,NULL,1,NULL,0.0003,30,5
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,1,NULL,0.0003,30,5
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,Fuel Cell Manufacturing,NULL,1,1,0.0003,30,5
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,Fuel Cell Stationary Power Systems,NULL,1,1,0.0003,30,5
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,Fuel Cells in Mobility,NULL,1,NULL,0.0003,30,5
DOW,EconsightEnergyPatent,DuPont de Nemours Inc,3035,Hydrogen Generation and Storage,NULL,7,2,0.0023,30,5
US8093,EconsightEnergyPatent,Dycom Industries Inc,52,Batteries in Mobility,NULL,1,1,0.0192,1,1
US8093,EconsightEnergyPatent,Dycom Industries Inc,52,Battery Charger For Vehicle,NULL,1,1,0.0192,1,1
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,Batteries in Mobility,NULL,4,2,0.0034,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,1,1,0.0009,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,Fuel Cell Stationary Power Systems,NULL,2,1,0.0017,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,Fuel Cells in Mobility,NULL,1,NULL,0.0009,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,Green-Blue Ammonia Production,NULL,1,1,0.0009,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,"Hydrogen Electrolyzer, Electrolysis, Electrochemical H2 Pump",NULL,1,NULL,0.0009,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,Hydrogen Generation and Storage,NULL,25,3,0.0215,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,"Hydrogen Piping, Pipelining, H2 LNG separation",NULL,2,NULL,0.0017,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,Fuel Cell Manufacturing,NULL,2,2,0.0017,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,Green-Blue Hydrogen Production,NULL,16,1,0.0137,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,Green-Blue Methanol Production,NULL,12,1,0.0103,39,10
EMN,EconsightEnergyPatent,Eastman Chemical Co,1164,LOHC/MCH Liquid Organic Hydrogen Carrier,NULL,2,1,0.0017,39,10
EBAY,EconsightEnergyPatent,eBay Inc,1261,Fuel Cell Manufacturing,NULL,1,NULL,0.0008,2,1
EBAY,EconsightEnergyPatent,eBay Inc,1261,Batteries in Mobility,NULL,2,1,0.0016,2,1
EBAY,EconsightEnergyPatent,eBay Inc,1261,Battery Charger For Vehicle,NULL,1,1,0.0008,2,1
EBAY,EconsightEnergyPatent,eBay Inc,1261,Fuel Cell Stationary Power Systems,NULL,1,NULL,0.0008,2,1
EBAY,EconsightEnergyPatent,eBay Inc,1261,Fuel Cells in Mobility,NULL,1,NULL,0.0008,2,1
ECL,EconsightEnergyPatent,Ecolab Inc,2008,Batteries in Stationary Applications,NULL,1,NULL,0.0005,11,2
ECL,EconsightEnergyPatent,Ecolab Inc,2008,"Hydrogen Electrolyzer, Electrolysis, Electrochemical H2 Pump",NULL,3,NULL,0.0015,11,2
ECL,EconsightEnergyPatent,Ecolab Inc,2008,Hydrogen Generation and Storage,NULL,8,2,0.004,11,2
ECL,EconsightEnergyPatent,Ecolab Inc,2008,"Hydrogen Piping, Pipelining, H2 LNG separation",NULL,1,NULL,0.0005,11,2
ECL,EconsightEnergyPatent,Ecolab Inc,2008,Green-Blue Hydrogen Production,NULL,1,NULL,0.0005,11,2
ENR,EconsightEnergyPatent,Edgewell Personal Care Co,331,"Porous Carbon Electrode, Anode",NULL,2,1,0.006,28,14
ENR,EconsightEnergyPatent,Edgewell Personal Care Co,331,Batteries in Mobility,NULL,3,1,0.0091,28,14
ENR,EconsightEnergyPatent,Edgewell Personal Care Co,331,Batteries in Stationary Applications,NULL,3,1,0.0091,28,14
ENR,EconsightEnergyPatent,Edgewell Personal Care Co,331,Fuel Cell Manufacturing,NULL,20,10,0.0604,28,14
ENR,EconsightEnergyPatent,Edgewell Personal Care Co,331,Fuel Cell Stationary Power Systems,NULL,3,2,0.0091,28,14
ENR,EconsightEnergyPatent,Edgewell Personal Care Co,331,Fuel Cells in Mobility,NULL,1,NULL,0.003,28,14
ENR,EconsightEnergyPatent,Edgewell Personal Care Co,331,Hydrogen Generation and Storage,NULL,3,1,0.0091,28,14
EW,EconsightEnergyPatent,Edwards Lifesciences Corp,1196,"Hydrogen Electrolyzer, Electrolysis, Electrochemical H2 Pump",NULL,1,1,0.0008,1,1
US511T,EconsightEnergyPatent,Element Solutions Inc,405,Double Layer Capacitors in Stationary Applications,NULL,1,NULL,0.0025,8,1
US511T,EconsightEnergyPatent,Element Solutions Inc,405,Fuel Cell Manufacturing,NULL,2,NULL,0.0049,8,1
US511T,EconsightEnergyPatent,Element Solutions Inc,405,Fuel Cell Stationary Power Systems,NULL,1,NULL,0.0025,8,1
US511T,EconsightEnergyPatent,Element Solutions Inc,405,"Hydrogen Electrolyzer, Electrolysis, Electrochemical H2 Pump",NULL,1,NULL,0.0025,8,1
US511T,EconsightEnergyPatent,Element Solutions Inc,405,Hydrogen Generation and Storage,NULL,3,NULL,0.0074,8,1
US511T,EconsightEnergyPatent,Element Solutions Inc,405,"Porous Carbon Electrode, Anode",NULL,2,1,0.0049,8,1
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Green-Blue Hydrogen Production,NULL,1,NULL,0.0002,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Batteries in Mobility,NULL,4,1,0.0008,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Batteries in Stationary Applications,NULL,14,5,0.0028,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Double Layer Capacitors in Mobility Applications,NULL,2,1,0.0004,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Double Layer Capacitors in Stationary Applications,NULL,10,2,0.002,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,11,7,0.0022,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Fuel Cell Manufacturing,NULL,5,2,0.001,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Fuel Cell Stationary Power Systems,NULL,1,NULL,0.0002,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Fuel Cells in Mobility,NULL,2,NULL,0.0004,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Hydrogen Fueling Stations,NULL,1,NULL,0.0002,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Hydrogen Generation and Storage,NULL,10,3,0.002,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,"Hydrogen Piping, Pipelining, H2 LNG separation",NULL,3,NULL,0.0006,41,16
EMR,EconsightEnergyPatent,Emerson Electric Co,5038,Hydrogen Tank,NULL,5,1,0.001,41,16
US50SJ,EconsightEnergyPatent,Energizer Holdings Inc,238,Batteries in Mobility,NULL,9,2,0.0378,38,12
US50SJ,EconsightEnergyPatent,Energizer Holdings Inc,238,Batteries in Stationary Applications,NULL,3,1,0.0126,38,12
US50SJ,EconsightEnergyPatent,Energizer Holdings Inc,238,Battery Charger For Vehicle,NULL,3,1,0.0126,38,12
US50SJ,EconsightEnergyPatent,Energizer Holdings Inc,238,Fuel Cell Manufacturing,NULL,21,8,0.0882,38,12
US50SJ,EconsightEnergyPatent,Energizer Holdings Inc,238,Fuel Cell Stationary Power Systems,NULL,3,2,0.0126,38,12
US50SJ,EconsightEnergyPatent,Energizer Holdings Inc,238,Hydrogen Generation and Storage,NULL,1,NULL,0.0042,38,12
US50SJ,EconsightEnergyPatent,Energizer Holdings Inc,238,"Porous Carbon Electrode, Anode",NULL,5,1,0.021,38,12
ENS,EconsightEnergyPatent,Enersys Inc,118,"Porous Carbon Electrode, Anode",NULL,6,NULL,0.0508,33,5
ENS,EconsightEnergyPatent,Enersys Inc,118,Batteries in Mobility,NULL,28,3,0.2373,33,5
ENS,EconsightEnergyPatent,Enersys Inc,118,Batteries in Stationary Applications,NULL,3,2,0.0254,33,5
ENS,EconsightEnergyPatent,Enersys Inc,118,Battery Charger For Vehicle,NULL,12,1,0.1017,33,5
ENS,EconsightEnergyPatent,Enersys Inc,118,Double Layer Capacitors in Mobility Applications,NULL,3,NULL,0.0254,33,5
ENS,EconsightEnergyPatent,Enersys Inc,118,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,1,1,0.0085,33,5
US80WQ,EconsightEnergyPatent,Enerpac Tool Group Corp,92,Batteries in Mobility,NULL,1,NULL,0.0109,1,0
US80WQ,EconsightEnergyPatent,Enerpac Tool Group Corp,92,Battery Charger For Vehicle,NULL,1,NULL,0.0109,1,0
US9A5A,EconsightEnergyPatent,Enphase Energy Inc,182,Batteries in Mobility,NULL,5,1,0.0275,46,28
US9A5A,EconsightEnergyPatent,Enphase Energy Inc,182,Batteries in Stationary Applications,NULL,41,25,0.2253,46,28
US9A5A,EconsightEnergyPatent,Enphase Energy Inc,182,Double Layer Capacitors in Stationary Applications,NULL,2,2,0.011,46,28
US9A5A,EconsightEnergyPatent,Enphase Energy Inc,182,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,2,2,0.011,46,28
US9A5A,EconsightEnergyPatent,Enphase Energy Inc,182,Fuel Cell Stationary Power Systems,NULL,3,3,0.0165,46,28
US9A5A,EconsightEnergyPatent,Enphase Energy Inc,182,Battery Charger For Vehicle,NULL,2,NULL,0.011,46,28
US3LR1,EconsightEnergyPatent,Enovix Corp,50,"Porous Carbon Electrode, Anode",NULL,2,2,0.04,9,8
US3LR1,EconsightEnergyPatent,Enovix Corp,50,Batteries in Mobility,NULL,7,6,0.14,9,8
US3LR1,EconsightEnergyPatent,Enovix Corp,50,Batteries in Stationary Applications,NULL,1,1,0.02,9,8
US3LR1,EconsightEnergyPatent,Enovix Corp,50,Double Layer Capacitors in Mobility Applications,NULL,1,NULL,0.02,9,8
US3LR1,EconsightEnergyPatent,Enovix Corp,50,Fuel Cell Manufacturing,NULL,1,1,0.02,9,8
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Batteries in Mobility,NULL,1,1,0.0009,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Double Layer Capacitors in Mobility Applications,NULL,1,NULL,0.0009,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Fuel Cell Manufacturing,NULL,5,3,0.0045,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Fuel Cells in Mobility,NULL,1,1,0.0009,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Green Hydrogen,NULL,1,1,0.0009,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Green-Blue Ammonia Production,NULL,1,NULL,0.0009,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,"Hydrogen Electrolyzer, Electrolysis, Electrochemical H2 Pump",NULL,1,1,0.0009,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Hydrogen Generation and Storage,NULL,31,14,0.0281,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,"Hydrogen Piping, Pipelining, H2 LNG separation",NULL,15,1,0.0136,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Hydrogen Tank,NULL,5,2,0.0045,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Double Layer Capacitors in Stationary Applications,NULL,1,1,0.0009,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Green-Blue Hydrogen Production,NULL,8,2,0.0072,43,20
US71JD,EconsightEnergyPatent,Entegris Inc,1105,Green-Blue Methanol Production,NULL,1,NULL,0.0009,43,20
US04E4,EconsightEnergyPatent,Envista Holdings Corp,537,Batteries in Mobility,NULL,1,NULL,0.0019,3,1
US04E4,EconsightEnergyPatent,Envista Holdings Corp,537,Batteries in Stationary Applications,NULL,1,1,0.0019,3,1
US04E4,EconsightEnergyPatent,Envista Holdings Corp,537,Double Layer Capacitors in Mobility Applications,NULL,2,NULL,0.0037,3,1
US04E4,EconsightEnergyPatent,Envista Holdings Corp,537,Double Layer Capacitors in Stationary Applications,NULL,1,NULL,0.0019,3,1
EQIX,EconsightEnergyPatent,Equinix Inc,103,Batteries in Mobility,NULL,1,NULL,0.0097,4,3
EQIX,EconsightEnergyPatent,Equinix Inc,103,Batteries in Stationary Applications,NULL,3,3,0.0291,4,3
EQIX,EconsightEnergyPatent,Equinix Inc,103,Fuel Cell Stationary Power Systems,NULL,1,1,0.0097,4,3
PE,EconsightEnergyPatent,Exelon Corp,18,Batteries in Mobility,NULL,1,NULL,0.0556,1,0
PE,EconsightEnergyPatent,Exelon Corp,18,Battery Charger For Vehicle,NULL,1,NULL,0.0556,1,0
EXPEV,EconsightEnergyPatent,Expedia Group Inc,137,Batteries in Mobility,NULL,1,1,0.0073,1,1
EXPEV,EconsightEnergyPatent,Expedia Group Inc,137,Fuel Cells in Mobility,NULL,1,1,0.0073,1,1
US9AIN,EconsightEnergyPatent,Extreme Networks Inc,544,Batteries in Mobility,NULL,1,1,0.0018,1,1
US9AIN,EconsightEnergyPatent,Extreme Networks Inc,544,Battery Charger For Vehicle,NULL,1,1,0.0018,1,1
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Batteries in Mobility,NULL,12,5,0.0025,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Battery Charger For Vehicle,NULL,1,1,0.0002,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Double Layer Capacitors in Mobility Applications,NULL,1,NULL,0.0002,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Fuel Cell Manufacturing,NULL,32,8,0.0068,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Fuel Cell Stationary Power Systems,NULL,8,3,0.0017,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Fuel Cells in Mobility,NULL,9,4,0.0019,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Green Hydrogen,NULL,1,NULL,0.0002,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Green-Blue Ammonia Production,NULL,9,3,0.0019,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,"Hydrogen Electrolyzer, Electrolysis, Electrochemical H2 Pump",NULL,8,2,0.0017,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Hydrogen Fueling Stations,NULL,1,1,0.0002,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Hydrogen Generation and Storage,NULL,126,47,0.0267,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,"Hydrogen Piping, Pipelining, H2 LNG separation",NULL,35,6,0.0074,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Hydrogen Tank,NULL,2,NULL,0.0004,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Batteries in Stationary Applications,NULL,1,NULL,0.0002,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Green-Blue Hydrogen Production,NULL,88,28,0.0187,213,75
XON,EconsightEnergyPatent,Exxon Mobil Corp,4715,Green-Blue Methanol Production,NULL,74,22,0.0157,213,75
US20PD,EconsightEnergyPatent,Meta Platforms Inc,7640,Fuel Cell Manufacturing,NULL,1,1,0.0001,9,6
US20PD,EconsightEnergyPatent,Meta Platforms Inc,7640,Batteries in Mobility,NULL,4,2,0.0005,9,6
US20PD,EconsightEnergyPatent,Meta Platforms Inc,7640,Batteries in Stationary Applications,NULL,3,3,0.0004,9,6
US20PD,EconsightEnergyPatent,Meta Platforms Inc,7640,Battery Charger For Vehicle,NULL,1,1,0.0001,9,6
US20PD,EconsightEnergyPatent,Meta Platforms Inc,7640,Double Layer Capacitors in Mobility Applications,NULL,1,1,0.0001,9,6
US20PD,EconsightEnergyPatent,Meta Platforms Inc,7640,Double Layer Capacitors in Stationary Applications,NULL,1,NULL,0.0001,9,6
US20PD,EconsightEnergyPatent,Meta Platforms Inc,7640,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,2,1,0.0003,9,6
US20PD,EconsightEnergyPatent,Meta Platforms Inc,7640,Fuel Cell Stationary Power Systems,NULL,1,1,0.0001,9,6
US30G5,EconsightEnergyPatent,Faro Technologies Inc,353,Batteries in Stationary Applications,NULL,1,NULL,0.0028,1,0
US9AOT,EconsightEnergyPatent,Federal Signal Corp,103,Batteries in Mobility,NULL,2,NULL,0.0194,4,2
US9AOT,EconsightEnergyPatent,Federal Signal Corp,103,Battery Charger For Vehicle,NULL,2,NULL,0.0194,4,2
US9AOT,EconsightEnergyPatent,Federal Signal Corp,103,Fuel Cell Stationary Power Systems,NULL,1,1,0.0097,4,2
US9AOT,EconsightEnergyPatent,Federal Signal Corp,103,Fuel Cells in Mobility,NULL,2,1,0.0194,4,2
FDX,EconsightEnergyPatent,FedEx Corp,122,Batteries in Mobility,NULL,2,2,0.0164,3,2
FDX,EconsightEnergyPatent,FedEx Corp,122,Batteries in Stationary Applications,NULL,1,NULL,0.0082,3,2
FDX,EconsightEnergyPatent,FedEx Corp,122,Battery Charger For Vehicle,NULL,1,1,0.0082,3,2
FSLR,EconsightEnergyPatent,First Solar Inc,253,Batteries in Stationary Applications,NULL,3,1,0.0119,8,2
FSLR,EconsightEnergyPatent,First Solar Inc,253,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,1,1,0.004,8,2
FSLR,EconsightEnergyPatent,First Solar Inc,253,Fuel Cell Stationary Power Systems,NULL,1,1,0.004,8,2
FSLR,EconsightEnergyPatent,First Solar Inc,253,Green Hydrogen,NULL,1,NULL,0.004,8,2
FSLR,EconsightEnergyPatent,First Solar Inc,253,Hydrogen Generation and Storage,NULL,2,NULL,0.0079,8,2
FSLR,EconsightEnergyPatent,First Solar Inc,253,Green-Blue Hydrogen Production,NULL,3,1,0.0119,8,2
FLR,EconsightEnergyPatent,Fluor Corp,211,Green-Blue Hydrogen Production,NULL,9,NULL,0.0427,24,5
FLR,EconsightEnergyPatent,Fluor Corp,211,Green-Blue Methanol Production,NULL,7,NULL,0.0332,24,5
FLR,EconsightEnergyPatent,Fluor Corp,211,Hydrogen Tank,NULL,1,NULL,0.0047,24,5
FLR,EconsightEnergyPatent,Fluor Corp,211,Batteries in Mobility,NULL,1,NULL,0.0047,24,5
FLR,EconsightEnergyPatent,Fluor Corp,211,Batteries in Stationary Applications,NULL,1,NULL,0.0047,24,5
FLR,EconsightEnergyPatent,Fluor Corp,211,Fuel Cell Manufacturing,NULL,1,NULL,0.0047,24,5
FLR,EconsightEnergyPatent,Fluor Corp,211,Green-Blue Ammonia Production,NULL,2,NULL,0.0095,24,5
FLR,EconsightEnergyPatent,Fluor Corp,211,"Hydrogen Electrolyzer, Electrolysis, Electrochemical H2 Pump",NULL,3,1,0.0142,24,5
FLR,EconsightEnergyPatent,Fluor Corp,211,Hydrogen Generation and Storage,NULL,17,4,0.0806,24,5
FLR,EconsightEnergyPatent,Fluor Corp,211,"Hydrogen Piping, Pipelining, H2 LNG separation",NULL,6,3,0.0284,24,5
US3QJY,EconsightEnergyPatent,Fluence Energy LLC,18,Batteries in Mobility,NULL,6,1,0.3333,16,7
US3QJY,EconsightEnergyPatent,Fluence Energy LLC,18,Batteries in Stationary Applications,NULL,9,4,0.5,16,7
US3QJY,EconsightEnergyPatent,Fluence Energy LLC,18,Battery Charger For Vehicle,NULL,2,0,0.1111,16,7
US3QJY,EconsightEnergyPatent,Fluence Energy LLC,18,"Energy Storage Devices (Mechanical, Water, Heat, Pressure)",NULL,5,4,0.2778,16,7
F,EconsightEnergyPatent,Ford Motor Co,20152,Batteries in Mobility,NULL,2511,717,0.1246,2736,780
F,EconsightEnergyPatent,Ford Motor Co,20152,Batteries in Stationary Applications,NULL,16,4,0.0008,2736,780
F,EconsightEnergyPatent,Ford Motor Co,20152,Battery Charger For Vehicle,NULL,1284,375,0.0637,2736,780
F,EconsightEnergyPatent,Ford Motor Co,20152,Double Layer Capacitors in Mobility Applications,NULL,93,19,0.0046,2736,780
